StudentID,currentGrade,Block1,Block2,Block3,Block4,Block5,Block6,Block7,Block8
1299,10,NULL,"PSYCHOLOGY 11 (('YPSYC1AX--', 1, 1))","FRENCH 11 (('MFR--11---', 1, 2))",NULL,NULL,NULL,"PRE-CALCULUS 11 (('MPREC11---', 5, 6))","COMPOSITION 11 (('MCMPS11---', 8, 7))"
1300,10,"CAREER LIFE EDUCATION 10 (('MCLE-10---', 0, 0))","WOODWORK 11 (('MWWK-11---', 1, 1))","COMPOSITION 11 (('MCMPS11---', 8, 2))","EXPLORATIONS IN SOCIAL STUDIES (('MEPSS11---', 0, 3))","WORKPLACE MATHEMATICS 11 (('MWPM-11---', 1, 4))","PHYSICS 11 (('MPH--11---', 5, 5))","OUTDOOR EDUCATION 11 (('MODED11---', 0, 6))","AUTOMOTIVE TECHNOLOGY 11 (('MTAUT11---', 2, 7))"
1301,10,NULL,"COMPOSITION 11 (('MCMPS11---', 1, 1))",NULL,"LAW STUDIES 12 (('MLST-12---', 0, 3))","CHEMISTRY 11 (('MCH--11---', 1, 4))",NULL,"PRE-CALCULUS 11 (('MPREC11---', 5, 6))","LEARNING STRATEGIES 11 (('YED--1DX-L', 3, 7))"
1302,10,"LIFE SCIENCES 11 (('MLFSC11---', 1, 0))","CAREER LIFE EDUCATION 10 (('MCLE-10---', 0, 1))","LITERARY STUDIES 11 Challenge (('MLTST11C--', 0, 2))",NULL,"CHEMISTRY 11 (('MCH--11---', 1, 4))","PHYSICS 11 (('MPH--11---', 5, 5))","PRE-CALCULUS 11 (('MPREC11---', 5, 6))","CONTEMPORARY INDIGENOUS STUDIE (('MINST12C--', 0, 7))"
1303,10,"CAREER LIFE EDUCATION 10 (('MCLE-10---', 0, 0))","COMPOSITION 11 (('MCMPS11---', 1, 1))","ENVIRONMENTAL SCIENCE 11 (('MEVSC11---', 0, 2))","LAW STUDIES 12 (('MLST-12---', 0, 3))","AUTOMOTIVE TECHNOLOGY 11 (('MTAUT11---', 2, 4))","WORKPLACE MATHEMATICS 11 (('MWPM-11---', 0, 5))","FOOD STUDIES 11 (('MFOOD11---', 0, 6))","CROSS TRAINING 11 (('YHRA-1AX--', 0, 7))"
1304,10,"ACTIVE LIVING 11 Football (('MACLV11FB-', 0, 0))","LAW STUDIES 12 (('MLST-12---', 3, 1))","CAREER LIFE EDUCATION 10 (('MCLE-10---', 0, 2))","FRENCH 11 (('MFR--11---', 1, 3))","ENVIRONMENTAL SCIENCE 11 (('MEVSC11---', 0, 4))","WORKPLACE MATHEMATICS 11 (('MWPM-11---', 0, 5))",NULL,"CROSS TRAINING 11 (('YHRA-1AX--', 0, 7))"
1305,10,NULL,"COMPOSITION 11 (('MCMPS11---', 1, 1))","MARKETING AND PROMOTION 11 (('MMAP-11---', 0, 2))","LIFE SCIENCES 11 (('MLFSC11---', 4, 3))",NULL,NULL,NULL,"CRIMINOLOGY 12 (('YLAW-2CX--', 2, 7))"
1306,10,"CHEMISTRY 11 (('MCH--11---', 1, 0))","CONTEMPORARY INDIGENOUS STUDIE (('MINST12---', 1, 1))","COMPOSITION 11 (('MCMPS11---', 8, 2))","PHYSICS 11 (('MPH--11---', 0, 3))","PSYCHOLOGY 11 (('YPSYC1AX--', 0, 4))","PRE-CALCULUS 11 (('MPREC11---', 5, 5))","CRIMINOLOGY 12 (('YLAW-2CX--', 0, 6))","TEXTILES 11 (('MTXT-11---', 0, 7))"
1307,10,"CAREER LIFE EDUCATION 10 (('MCLE-10---', 1, 0))","COMPOSITION 11 (('MCMPS11---', 1, 1))","DANCE TECHNIQUE AND PERFORMANC (('MDNTP11---', 0, 2))","CHEMISTRY 11 (('MCH--11---', 5, 3))","MEDIA DESIGN 11 (('MMEDD11---', 0, 4))","PRE-CALCULUS 11 (('MPREC11---', 5, 5))","EXPLORATIONS IN SOCIAL STUDIES (('MEPSS11---', 0, 6))","TEXTILES 11 (('MTXT-11---', 0, 7))"
1308,10,"COMPUTER SCIENCE 11 (('MMACS11---', 0, 0))","CHEMISTRY 11 (('MCH--11---', 0, 1))","LITERARY STUDIES 11 Challenge (('MLTST11C--', 0, 2))","CONTEMPORARY INDIGENOUS STUDIE (('MINST12C--', 0, 3))","FOOD STUDIES 11 (('MFOOD11---', 1, 4))","PHYSICS 11 (('MPH--11---', 5, 5))","PRE-CALCULUS 11 (('MPREC11---', 5, 6))","AUTOMOTIVE TECHNOLOGY 11 (('MTAUT11---', 2, 7))"
1309,10,"ACCOUNTING 11 (('MAC--11---', 0, 0))","COMPOSITION 11 (('MCMPS11---', 0, 1))","MARKETING AND PROMOTION 11 (('MMAP-11---', 0, 2))","CHEMISTRY 11 (('MCH--11---', 5, 3))","MEDIA DESIGN 11 (('MMEDD11---', 0, 4))","PRE-CALCULUS 11 (('MPREC11---', 5, 5))","EXPLORATIONS IN SOCIAL STUDIES (('MEPSS11---', 0, 6))","TEXTILES 11 (('MTXT-11---', 0, 7))"
1310,10,"CAREER LIFE EDUCATION 10 (('MCLE-10---', 0, 0))","PRE-CALCULUS 11 HONOURS (('MPREC11H--', 0, 1))","LITERARY STUDIES 11 Challenge (('MLTST11C--', 0, 2))","CONTEMPORARY INDIGENOUS STUDIE (('MINST12C--', 0, 3))","CHEMISTRY 11 (('MCH--11---', 3, 4))","AP STATISTICS 12 (('ASTA-12---', 0, 5))","LIFE SCIENCES 11 (('MLFSC11---', 0, 6))","PHYSICS 11 (('MPH--11---', 4, 7))"
1311,10,"ACCOUNTING 11 (('MAC--11---', 0, 0))","CAREER LIFE EDUCATION 10 (('MCLE-10---', 4, 1))","COMPOSITION 11 (('MCMPS11---', 8, 2))","CHEMISTRY 11 (('MCH--11---', 5, 3))","ECONOMICS 12 (('MEC--12---', 0, 4))","LIFE SCIENCES 11 (('MLFSC11---', 4, 5))","EXPLORATIONS IN SOCIAL STUDIES (('MEPSS11---', 0, 6))","PRE-CALCULUS 11 (('MPREC11---', 5, 7))"
1312,10,"CHEMISTRY 11 (('MCH--11---', 1, 0))","CAREER LIFE EDUCATION 10 (('MCLE-10---', 4, 1))","FRENCH 11 (('MFR--11---', 1, 2))","LAW STUDIES 12 (('MLST-12---', 0, 3))","COMPOSITION 11 (('MCMPS11---', 7, 4))","PHYSICS 11 (('MPH--11---', 5, 5))","CRIMINOLOGY 12 (('YLAW-2CX--', 0, 6))","PRE-CALCULUS 11 (('MPREC11---', 5, 7))"
1313,10,"COMPUTER SCIENCE 12 (('MMACS12---', 2, 0))","PRE-CALCULUS 11 HONOURS (('MPREC11H--', 0, 1))","LITERARY STUDIES 11 Challenge (('MLTST11C--', 0, 2))","CONTEMPORARY INDIGENOUS STUDIE (('MINST12C--', 0, 3))","CHEMISTRY 11 (('MCH--11---', 1, 4))","AP STATISTICS 12 (('ASTA-12---', 0, 5))",NULL,"PHYSICS 11 (('MPH--11---', 4, 7))"
1314,10,"CRIMINOLOGY 12 (('YLAW-2CX--', 2, 0))","ACTIVE LIVING 11 (('MACLV11---', 1, 1))",NULL,"LAW STUDIES 12 (('MLST-12---', 0, 3))","COMPOSITION 11 (('MCMPS11---', 1, 4))","AP STATISTICS 12 (('ASTA-12---', 0, 5))","PRE-CALCULUS 11 (('MPREC11---', 5, 6))","PHYSICS 11 (('MPH--11---', 4, 7))"
1315,10,"LIFE SCIENCES 11 (('MLFSC11---', 1, 0))","COMPUTER PROGRAMMING 11 AI and (('MCMPR11AI-', 0, 1))","COMPOSITION 11 (('MCMPS11---', 0, 2))","CHEMISTRY 11 (('MCH--11---', 5, 3))","PSYCHOLOGY 11 (('YPSYC1AX--', 0, 4))","LAW STUDIES 12 (('MLST-12---', 0, 5))","PHYSICS 11 (('MPH--11---', 1, 6))","PRE-CALCULUS 11 (('MPREC11---', 5, 7))"
1316,10,"ACTIVE LIVING 11 Football (('MACLV11FB-', 0, 0))","FOOD STUDIES 11 (('MFOOD11---', 3, 1))","MARKETING AND PROMOTION 11 (('MMAP-11---', 0, 2))","COMPOSITION 11 (('MCMPS11---', 8, 3))","CHEMISTRY 11 (('MCH--11---', 3, 4))","20th CENTURY WORLD HISTORY 12 (('MWH--12---', 1, 5))","PRE-CALCULUS 11 (('MPREC11---', 5, 6))","CROSS TRAINING 11 (('YHRA-1AX--', 0, 7))"
